"","Mouse_ID","POND_Mouse_ID","Study_Name","Background","Is_Wildtype","TwoLevel_Group","Mouse_Sex","Mouse_Age","Timepoint","AGE_cent","total_tissue_volume","Left Piriform cortex","Left Subiculum","Left Entorhinal area","Left Field CA1","Left Field CA3","Left Dentate gyrus, molecular layer","Left Hippocampus","Left Medial amygdalar nucleus","Left Amygdala","Left Anterior cingulate area","Left Retrosplenial area","Left Primary auditory area","Left Agranular insula","Left Perirhinal area","Left Primary motor area","Left Ventral orbital area","Left Primary somatosensory area","Left Primary visual area","Left Temporal association areas","Left Posterior parietal association areas","Left Globus pallidus","Left Bed nuclei of the stria terminalis","Left Nucleus accumbens","Left Caudoputamen","Left Thalamus","Left Medial preoptic nucleus","Left Hypothalamus","Left Cerebellar cortex","Right Piriform cortex","Right Subiculum","Right Entorhinal area","Right Field CA1","Right Field CA3","Right Dentate gyrus, molecular layer","Right Hippocampus","Right Medial amygdalar nucleus","Right Amygdala","Right Anterior cingulate area","Right Retrosplenial area","Right Primary auditory area","Right Agranular insula","Right Perirhinal area","Right Primary motor area","Right Ventral orbital area","Right Primary somatosensory area","Right Primary visual area","Right Temporal association areas","Right Posterior parietal association areas","Right Globus pallidus","Right Bed nuclei of the stria terminalis","Right Nucleus accumbens","Right Caudoputamen","Right Thalamus","Right Medial preoptic nucleus","Right Hypothalamus","Right Cerebellar cortex","Midbrain","Medulla","Pons","Hindbrain","Brain stem"
"122","WT-F2",38,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,402.662892793657,4.54194938441066,2.48312062880225,5.39546474423129,3.95056615099567,2.88430598734531,1.95283133688579,10.2196784761207,0.440720145369691,6.07467401780051,2.49344213993561,2.71966095120627,0.65254757030296,0.471813497021972,1.1246434453023,3.96979381243238,0.738158902300293,12.839881099478,0.929261658640572,1.20374799891549,1.2193952519622,5.08782113035572,0.624508287912109,3.52296632903054,9.76313238687546,8.04464527429974,0.0900883510038932,5.12539206181386,10.8540807637293,5.02462933857036,2.48358833265321,5.45236442365181,3.95250338862097,3.06552909374682,1.8762001856684,10.2938589578299,0.486769933532982,5.8394383466497,2.44378904890873,2.48073606389603,0.710609309664117,0.462653910608631,1.16826724818756,3.86908314903963,0.673366061285999,13.0830083777831,0.945946956892098,1.37179458415671,0.881562575755632,5.1527656894344,0.621394705465816,3.47781188394749,9.77037887691135,8.04346845715156,0.0722052806945213,5.12437196023518,11.023735950402,29.2447124642583,25.0258835138284,16.5934496224776,41.4930784181809,70.6265545503242
"123","WT-F3",39,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,433.628596733087,5.03654803410951,2.75137336872071,5.6692722734909,4.11561841421512,3.21075682600482,2.16133270156555,11.0699846902254,0.474377690420563,6.74802720515046,2.15842577818086,3.09275454728533,0.787838860324485,0.429479681373214,1.19769109942682,4.2043367159454,0.833702412179237,13.3469865157943,1.15343547921372,1.3190054952042,1.38514641123752,5.46485926612402,0.635575497876014,3.76340834309574,10.1425229526135,8.50511527767372,0.0952562245944843,5.24658716385722,12.1914465731725,5.37601952187266,2.86752545900155,5.9466178703832,4.23494133841061,3.29011409186151,2.06317235637951,11.1141698821565,0.550622568746985,6.28913658727766,2.30044735303512,2.7974735450755,0.710084124026315,0.436890054418348,1.18862781971832,3.4630276819681,0.708515054750079,12.0203016476706,1.15496307981879,1.70951035789861,1.0252347371608,5.56099405351139,0.655383962389015,3.73987017640944,10.2287140129456,8.58772587786417,0.082805004359281,5.28229790354837,12.3517762289856,30.7186866871936,28.0587832150178,17.7515344055675,45.8623158978806,76.6141949238386
"124","WT-F4",40,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,423.138244245571,4.6356786168124,2.55273751740588,5.66031333592811,4.19157289242759,3.03980064046215,2.08251564948993,10.874747170429,0.482671130679505,6.35039393758848,2.31901784919542,2.95768982013327,0.748314106055744,0.449235462009301,1.11302365509332,3.82544801772819,0.80167002683075,12.9999955746341,1.08027355424847,1.16253132144008,1.30515124109893,5.3904991467391,0.653169523972478,3.58943755618762,9.91776622624413,8.53581327789865,0.0943949123293858,5.36545044104629,11.8245843991247,4.94880577458298,2.53327207132678,5.93304636848815,4.07539888112196,3.08611427118262,1.94445986703912,10.5953018857612,0.506649978524388,5.95792823183147,2.29520805955903,2.67490748512405,0.727265197034423,0.39976404816662,1.133249953179,3.53008703274998,0.777244526756922,12.6813560018622,0.953443315731229,1.38917701368754,0.955853326980377,5.43725711119768,0.62865796991206,3.69725471386642,10.1943388777431,8.41881361056526,0.0821560416859284,5.33341982744763,12.6134613747885,30.6521831820568,27.3074077829789,17.480681190547,44.7955935498885,75.443378247382
"125","WT-F5",41,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,446.526454809382,5.04741519148942,2.71793123718589,5.95448844980269,4.07383653366838,3.19317024883805,2.09536847334005,10.8549806719771,0.481288890636348,6.69023322051485,2.80549701694607,3.03063957809692,0.784728715726289,0.497566568208298,1.20893403157497,4.07542938084341,0.863124751314144,13.8456287384238,1.19349696045683,1.37657207641421,1.3692494676731,5.43860691093245,0.663172579132161,3.7539505131796,10.5341055105838,8.79143868164084,0.102290274759456,5.44353667847529,12.96369820248,5.44872093910761,2.78556635044796,5.95723904577924,4.09251003481299,3.23704849604949,1.97215944788521,10.7220632191128,0.554908972499775,6.57559916760636,2.74289897005428,2.94905372544052,0.766879199428664,0.485016358818736,1.14913408699732,4.03111522128996,0.788152835073361,14.3786635034455,1.19030305720332,1.5301520646172,1.09881570413817,5.61302569661831,0.634440374616836,3.80218523956199,10.7868295621352,8.83383334424538,0.0892225241291015,5.36570104230417,13.5093728354515,31.6988038883682,27.0821852617493,18.1446278730158,45.2055226915127,76.9062659018814
"126","WT-F6",42,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,439.936349873893,4.90228144490245,2.80583069186205,5.64428523669505,4.39453321945435,3.30653039415935,2.15670840515386,11.4368786439461,0.476381938483141,6.43741782919999,2.49952831661492,3.10897308203571,0.836434869671297,0.418120107507463,1.24705950539577,4.49508169653245,0.809895627019004,14.1259053149354,1.23838854936755,1.37072838458511,1.49708131202408,5.21746638197909,0.616562598707254,3.56079764869508,10.0550586605122,8.45318688476986,0.0920263036003649,5.22111646160243,13.0465105320219,5.25893901865685,2.86345927067021,6.04058576937375,4.29431080688492,3.32309311315148,2.016959280172,11.1678965400008,0.501550636128823,6.12807740244926,2.47394857161125,2.95140957282449,0.796589701224345,0.473364727227064,1.35151239196435,3.85468926632416,0.725554830486216,14.0801872304818,1.25909317360958,1.67978285596629,1.06320819439512,5.33604132784062,0.616881609110868,3.64767068512137,9.90545963594754,8.37969489131833,0.0808581163392231,5.1628934099339,12.3079478561553,31.2558830718526,27.4323201743441,17.75646786867,45.1989022732424,76.4600051689621
"127","WT-F7",43,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,411.197151380149,4.54438019592985,2.75339030661484,5.59662088919322,4.12163666522104,3.14715203858483,2.09292031641622,10.8404158836442,0.459864169967415,6.30085623647226,2.4195089255022,2.999615741915,0.763216882255433,0.418331776585707,1.22846784106141,4.17749052757315,0.827137750490535,13.3824404352931,1.09675274511443,1.2841298450327,1.4293369974764,4.95358494962259,0.58946212302641,3.41360184507068,9.83113492740096,8.28441960783233,0.0908778872469002,4.91128270788324,11.6082771726903,4.88814692339307,2.70475085736256,5.43126958918452,4.09382627740454,3.19074965406586,1.99208618716735,10.7041543331647,0.471028485268413,5.72222874115666,2.25134576930356,2.73119983840485,0.710009097506629,0.38253989711806,1.14862868273946,3.60985873789277,0.686627141984415,13.0913508823069,1.11445754424257,1.35923666567933,1.09934804232371,5.0621633258156,0.595514918555413,3.479822047275,9.56818475867014,8.30778037192122,0.0821560416859284,4.85010163847047,10.8083817234088,29.8328450541626,25.0829160291327,16.2423210448762,41.210070448297,70.9168958355763
"128","WT-F8",44,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,433.553794578533,4.52958084344537,2.76054718301334,6.04596760132183,4.42697643464716,3.36097550597194,2.27564802903674,11.673868556964,0.461177298008414,6.57497816590212,2.73412276316187,3.04261841289166,0.667191167786132,0.490228706829182,1.17878538670844,3.91161439570497,0.73159424061159,12.5583846031555,1.07920808932179,1.1631529907836,1.40060582424519,5.58396477908671,0.677290366201502,3.84246780866233,10.496620813969,8.43188476779135,0.103941123267561,5.36993471961226,12.0974741271172,5.00626814219302,2.77209710160039,6.00850096869802,4.29140121799822,3.45080668803878,2.05094779646529,11.3151551529726,0.518770154652976,6.58206458003389,2.75351189786501,2.88687175369971,0.753299399365487,0.456791909621516,1.13260014770461,3.76664444167673,0.76590844164376,13.8970799517024,1.09366932225167,1.62926738728893,0.999150166069968,5.62363911635651,0.622170393901822,3.80647358799397,10.5932470202077,8.26254718145985,0.0977311458463916,5.38346171070112,12.1176867253351,30.3608255972858,27.7346484196959,17.633314011964,45.4007952085447,75.7811625341305
"129","WT-F9",45,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","F",60,1,-2.41958041958042,460.621217595398,5.14979525312122,2.84825145015137,6.34525210927516,4.65262625971921,3.44370569606086,2.44321076960129,12.2627021424248,0.528423276107987,7.29826855195783,2.49932083331898,3.01967019567242,0.842460774830302,0.482185281855918,1.40257626516562,4.24540453951778,0.839397058463413,12.9269528759677,1.04468702569741,1.51570167549411,1.35874873430941,5.87746093725029,0.716664093957702,3.87763495088571,11.2051951699791,9.58678943980502,0.0972659532130476,5.83683780390272,12.6037311322652,5.50306115996524,2.98226821097659,6.00201025040036,4.32493076612141,3.52046863797731,2.18718451042259,11.6379348395531,0.560082218408315,6.70074650716882,2.60452788594015,2.99747258877984,0.743771031365357,0.394698121387632,1.31216306045988,3.86195346881609,0.836063836306347,14.0447494121199,1.21241416604819,1.60024937227623,1.12034582630841,5.92327407603885,0.664480672229456,3.84399663677403,11.1530706506496,9.37836869546774,0.0886456684194547,5.71041401507561,12.843695604903,33.8496443105898,27.8714146279666,18.7861607971776,46.6756134062554,80.5626510790736
"130","WT-M1",46,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,441.726263589272,4.94088845138371,2.80583069186205,6.36841936187863,4.37391898037665,3.3456605283556,2.16731708515714,11.5159446377535,0.532362660230981,6.76933374326505,2.51820181324451,3.21126425556383,0.881855939740784,0.444367073209693,1.31068570799951,4.42587480866058,0.82697956587153,13.3662764978012,1.21445110401484,1.4066608726406,1.40045998072625,5.38674881028315,0.649125735716436,3.64471923809181,10.0566489203686,8.22137394849187,0.106596836084948,5.42709432373336,12.8115794168835,5.17850657136828,2.84414487609634,6.06300825076533,4.1765417328985,3.38071736417437,2.0456481317626,11.1511769160102,0.528229804314307,6.17519169499053,2.40348679139966,2.98439143620037,0.76485348339714,0.46460791093767,1.33165722469145,3.78648647626117,0.712935414982885,13.3244418847718,1.2381159677824,1.6406901266949,1.10135909769125,5.39622718367307,0.641421570540896,3.70422328006842,9.97912063995305,8.09829025019921,0.0877803848549846,5.27647768451288,12.3838358720743,30.8340092447906,28.2871928473922,18.0890807328991,46.4365029844982,77.3233071820094
"131","WT-M10",47,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,443.582129626851,4.95146963093784,2.92619634038234,5.98703459016735,4.39778445850355,3.1774888841976,2.2689155974962,11.4768971337943,0.472442554360143,6.62811134532471,2.50049657199574,3.24208620127168,0.771640190542214,0.420236798289901,1.28286102117477,4.20197911866628,0.865102059051705,13.1874820005433,1.14462763581985,1.41959159498583,1.50583192316054,5.65515651077609,0.668848071421343,3.97874048477795,10.3095002375341,8.56823266131377,0.10666861210704,5.53011314998926,12.5379077698997,5.0223992337472,2.91790807379458,6.05909906815464,4.25898008468901,3.28655264247819,2.10083530686667,11.20399413824,0.55187892846763,6.01957369883871,2.33383105633852,2.95345544028945,0.717961908593351,0.390790120729555,1.28624304209271,3.57542103719031,0.798348182061928,12.7921615747685,1.20353192574299,1.49978602445721,1.11792073012989,5.78478189165001,0.675128758941911,3.83957427745353,10.2228780686669,8.77067363590531,0.0960726856811571,5.52980721820146,12.1669936447691,32.43806382562,29.0889470012832,18.2725933789205,47.4714353961448,79.9865398394167
"132","WT-M11",48,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,428.906859979434,4.69644890479216,2.75957124532263,6.14332605561617,4.24718983275807,3.13865185962077,2.03103634973045,10.9093558817535,0.530012852157616,6.93066418655077,2.13684751540888,3.05103051597779,0.805333423689337,0.403514941108642,1.15793257400909,4.06774817680489,0.800641826807219,12.954096091756,1.16487146942674,1.38794862540063,1.54324078576869,5.5042377989113,0.669344676996647,3.60742075391547,10.4008265892866,8.28750375271474,0.0951126725503013,5.50894735515785,12.2744721533484,5.06566326731647,2.78207196985071,6.09605190755327,4.19386071436709,3.25172166750886,1.92792491316671,10.8591081705672,0.581366430146306,6.15560341575479,2.16335250707569,2.84521045259332,0.765528722074315,0.45693665038663,1.18227416619099,3.43565240035504,0.680852155228653,12.971774984132,1.17449140956782,1.57797148299998,1.17346134748662,5.55685223117449,0.676609618683378,3.90383249848932,10.0408962452446,8.46008629126273,0.089006203237984,5.44352397105695,11.7007084560471,31.3064456619005,25.4857221470335,17.9721393852854,43.3336739820236,74.5782847668542
"133","WT-M12",49,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,437.563681720634,5.00466150653425,2.74714430539432,6.0223104068203,4.28938676509832,3.21603279915495,2.08986012026143,11.1360810868032,0.529459956140354,6.81321189519469,2.50616778208321,3.01879533695156,0.837082816462588,0.462006163063343,1.19228946722157,3.94522916981415,0.775095010837931,13.5624548523617,1.09511903222685,1.34691844872828,1.40301224230769,5.47404112434373,0.694033068454589,3.67549048753726,10.339487994826,8.49751250191708,0.0993474578537023,5.62553859787346,12.4444329086571,5.20013858815291,2.83486888396547,6.02406394097973,4.18097539215449,3.35400649379903,1.95576581840487,10.9585164788964,0.580257877451619,6.66137790674383,2.50565301418479,2.84142869758215,0.790287473570715,0.450857538251844,1.2428504765254,3.53762027977865,0.690263244756561,13.5229507103645,1.21392603673844,1.64225099791808,1.05664269010693,5.62706906297911,0.662647226835259,3.77524905097346,10.1643051157234,8.41957791946707,0.0815070790125758,5.49170578430942,12.3651682317947,32.505688176349,24.368891303198,17.6479925873677,41.8249343390453,74.2053506521925
"134","WT-M13",50,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,440.358191883559,5.13857062345907,2.72463267599539,6.11595930103039,4.29554336670209,3.21207581929244,2.1518120913062,11.237965248999,0.508657243490856,6.88225839527207,2.37766646083204,2.95634388363965,0.788486807115776,0.441827044270768,1.32406416915903,4.29240438205051,0.823024950396408,13.8575229565782,1.10691017741543,1.35848149851776,1.40067874600467,5.81461047112669,0.745396273671686,3.98213731101544,10.8009662598175,8.81898081268377,0.104443555422202,5.55516531957793,12.1960670035761,5.36271322976115,2.68353043700837,5.95126463461886,4.02655935338068,3.30343391255529,2.00734922151111,10.8230805289139,0.55963879733044,6.32543251644984,2.45507368101112,2.82035006309388,0.752774213727684,0.446081093003084,1.30256037956062,3.65842127677395,0.782163959919238,13.4252649736324,1.07691275543476,1.49113028403778,1.03795170492619,5.57154275727553,0.669839974150956,3.73792701852618,10.5111167799928,8.33244670466129,0.0977311458463916,5.52080687948681,12.4620235248394,30.1857246081052,27.8924942929372,17.5342184012515,45.4721287242342,75.6813345517892
"135","WT-M14",51,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,412.762799105337,4.88862600372112,2.59164490000865,5.94657938773574,3.93555511113036,3.1353543764021,1.97928503253498,10.4830237204075,0.499258011197388,6.63936386076656,2.36556326857214,2.57524196542229,0.720128420634593,0.458337232373784,1.21929762824784,3.87062262365774,0.793286242023492,12.5165261046504,0.946877345428322,1.29824173913062,1.21203015425572,5.17388488592205,0.664946170472531,3.56306219952008,9.60842282084696,7.9338312314317,0.0952562245944843,5.14434561255276,11.2599678038017,5.01578325610516,2.64960317811874,5.95819790189144,3.87110417571864,3.24174960923552,1.87514025272786,10.3749386406966,0.563333972979397,6.37299490688215,2.38985119427583,2.49022144941579,0.72313873845169,0.432764942612601,1.19599228176136,3.44970997739957,0.741525164230544,12.806992693922,0.917788365286289,1.5555516963398,0.941539344658403,5.24880419487042,0.620336948507625,3.49436222867725,9.62547665067443,7.82835024260717,0.0840308227422805,5.09461084021871,11.5206604182784,29.6700110972966,26.8892811658643,16.8595520952514,43.7413366741122,73.3770749174994
"136","WT-M15",52,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,435.071962250743,5.092313710138,2.75475661938182,5.92824156241228,4.13083697997719,3.34668641202362,2.07136293461469,11.0409244696944,0.540725212492073,7.18414540718178,2.29840784180425,2.96098736454308,0.8440158471294,0.474847420476799,1.35446405273278,4.0222693647748,0.758881087389931,13.5910467229253,1.16210126061737,1.46665196429034,1.34890429678093,5.5798264767904,0.692685139035908,3.76094397896265,10.5859025459061,8.40498815544474,0.0883657264736962,5.48634659118528,12.1797177883018,5.26934617449825,2.75621355343109,6.02266253589272,4.22475777730707,3.19067842507809,1.9709581905526,10.85365155688,0.546853489585049,6.38682192751939,2.32758420642456,2.86225934813532,0.731916841254959,0.411705161288521,1.25331956472383,3.45078615554654,0.690904909951646,12.8873516904891,1.08610996880043,1.61493575151248,1.13294449669923,5.57451969208013,0.670263076934233,3.95797289744335,10.0823172156129,8.30889209396021,0.0773969820813424,5.35322057261989,12.0403107091038,30.5822548709437,27.694781573211,17.6663864868362,45.3906558292229,75.990331808997
"137","WT-M2",53,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,436.57243025817,4.94289029616422,2.85384682624474,6.24852358027826,4.29824120335986,3.23633064030169,2.2000271818339,11.3380461516868,0.610320998664966,6.95629861521982,2.46543189499124,3.25251720909855,0.813951116013505,0.355395503987886,1.23267608940736,3.94294762406013,0.78869888807235,13.3943346534476,1.21082852326413,1.42655429163326,1.45398455217726,5.54801327788835,0.678567351966568,3.91220265318483,10.0183312304956,8.44752066510218,0.110688069344166,5.51044211467981,12.3010573990554,5.1581382806501,2.79414346645938,5.80264193723619,4.17432490327053,3.20057925436387,2.03080907059505,10.9231184465146,0.537024322358824,6.07385755763625,2.39226932972641,3.06827200226716,0.773106400562607,0.42465945976622,1.22054048857148,3.55833670910748,0.738815911184632,12.8984037263967,1.18230274146743,1.4878666442075,1.11827562225357,5.51504571196178,0.668711700062219,3.62354872519136,10.0423908163404,8.30993433337176,0.0936210489151583,5.4233632123361,12.396686783861,31.3991645000548,28.6253621146103,18.0948059863761,46.8028327950208,78.263395198804
"138","WT-M3",54,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,441.54097900366,4.92730450465883,2.86705451632562,6.04183809103906,4.30529708384957,3.20313597589927,2.2337573438956,11.3294459909569,0.527663044084251,6.63070807965754,2.65451833864073,3.00910459419616,0.819458663739478,0.447612665742765,1.20654726385637,4.04691005891819,0.904490029183919,14.0179424116871,1.23064617090035,1.44309069617091,1.3869694552243,5.75557500243239,0.712265587433586,3.72437814358265,10.3497868205626,8.94586109866018,0.100136994096709,5.69961887978355,11.6150301094341,5.01243809887043,2.96250907705397,5.93533287152481,4.31682548279409,3.17109045346966,2.08444167738633,11.1397040359497,0.572941429666684,6.32863321567153,2.51210137538643,2.82369784621845,0.749698126420556,0.448758797157692,1.20978259793999,3.63077695062411,0.759277901294553,13.5799221728819,1.1151504849756,1.51071212301945,1.06924136049775,6.02500758718801,0.71948403405538,4.0013924253174,10.2677152015399,8.81847768358185,0.0854008550526916,5.59880981501384,12.1213390897376,33.7987703745441,26.2826676770867,18.4514770965913,44.6531650921472,78.417461404281
"139","WT-M4",55,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,434.338269005135,4.83300331660552,3.05326342771214,6.1535448437736,4.50459112003365,3.71285360411834,2.33787201751749,12.1285673774915,0.493314379011813,6.84650336099842,2.46377202862408,2.97956128815736,0.719156500447657,0.477528562134554,1.34560788830324,4.33902396695761,0.780394195574594,13.9743302784542,1.05115084625259,1.4246892836027,1.34387269537753,5.41513497759615,0.667074480080974,3.84779616354464,10.2195369656585,8.47764487093038,0.103366915090829,5.36204238933614,11.9860151290728,5.19084648472309,2.91581144543623,6.3483048232109,4.51038241968704,3.58827863423649,2.08387637981804,11.6903323222686,0.536580901280949,6.05138864910095,2.3738646321306,2.90857034802595,0.710309203585373,0.478068802093267,1.33923828855928,3.55645339735032,0.71735577521569,13.318381090887,1.15067944619642,1.58712386426315,1.15376483462211,5.39907468652969,0.650377246120245,3.8517022628628,9.83372022335087,8.3611430297927,0.0807860093755173,5.24887664578796,11.1900538034723,30.1646153494522,27.5747337199171,17.1291871712343,44.7365465761864,74.8985250269592
"140","WT-M5",56,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,437.66215366483,4.85023348060919,2.93491471708598,5.78601842860461,4.48591378932568,3.14766498041883,2.21553217568484,11.4899360871591,0.490964570938446,6.38561630840927,2.3531142708191,3.11321278199099,0.727903782130083,0.487618121530842,1.26841479550956,3.96180840229334,0.805703734615374,12.7647035411427,1.19541479732485,1.42823279886077,1.41635692429071,5.56294996273883,0.670550719108098,3.75288484220313,10.3477422007472,8.71304402218792,0.101428962494357,5.46852905768307,12.2628144520223,5.20779528137909,2.80144989861726,5.95163342543125,4.26639260875758,3.15143125287344,2.0277705961655,10.9965029049505,0.536063576690095,6.21616064502611,2.48274789783392,2.94025029574222,0.79591446254717,0.418218495718649,1.18516219052159,3.68169362920176,0.765338072581463,13.4417360723077,1.19994123285365,1.61976026256594,1.06705285906836,5.424637496265,0.634087788964106,3.70884665572166,10.0951278250052,8.34495357759992,0.0851124271978682,5.25241677901569,12.4921217129714,31.0485266372967,28.0391014058132,17.9823717532014,46.0673699338021,77.153797291222
"141","WT-M6",57,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,474.064112966756,5.13871361237196,3.16796863762634,6.21128799603328,4.72954919211649,3.4210629779585,2.39900793625431,12.3410745748829,0.575419437575283,7.23654617435722,2.50353966033525,3.32243860995105,0.883151833323366,0.471954609740801,1.42682080041245,4.13193566401791,0.908444644659041,13.8713232994369,1.24861701266366,1.62530198075679,1.45923491885913,6.16358574444887,0.707015757066093,3.95023378615747,11.3620250824828,9.56641973872119,0.107027492217497,5.94344405301139,13.5546157093313,5.47221137657821,3.08621015019649,6.17357173631259,4.71821019731012,3.50251893308519,2.32370387316404,12.2920988727596,0.625412923881872,6.73140920571172,2.33087555745442,3.03553812282636,0.810844739964696,0.406205012214191,1.32335415474096,3.18712250954348,0.765623257112612,11.9756656832952,1.13808052377769,1.62692608045416,1.09579912108686,6.35687110192905,0.775545152839494,4.04159569186744,11.465364839612,9.77768535534714,0.0890783102016898,5.9895445197462,12.8705472468992,37.4526647358985,30.4392756724902,20.4893018926186,51.0825455196364,88.7014732773313
"142","WT-M7",58,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,441.152710167516,4.74949779147567,2.81754194415051,6.03420899577094,4.31221461374137,3.14282867169794,2.1736414905437,11.255789775673,0.506652995428278,6.422303503725,2.4614205512708,3.36025942542666,0.788292423078389,0.432160823030968,1.25792557948308,3.98355913848164,0.806336473091394,13.0593904204183,1.25429949227262,1.40865021453987,1.41497141086078,5.47876137540029,0.672324310448467,3.76573949835675,10.1556993914235,8.31848865013804,0.0945384643735689,5.5395002397874,13.222655555717,5.1783578977134,2.8646028861384,6.23921650091339,4.21949280694067,3.32900511912789,2.05038249889701,11.1130505767848,0.550474761721027,6.13511894073665,2.41188309504744,3.1491147651285,0.724264136246981,0.360249819290512,1.26963690219174,3.97992949817563,0.75984827035685,13.5823464904358,1.29122042577734,1.58925232502203,1.15411972674577,5.7422634967231,0.658557233263587,3.90363148215658,10.0508600525497,8.24962341275661,0.0841029297059863,5.4944058859238,12.7997319593171,31.2443010007333,28.2992144069904,17.8670748932882,46.2319260958375,77.5184535905449
"143","WT-M8",59,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,448.591064512031,4.66063018211232,2.77147768514924,5.86531902437448,4.24013395226836,3.27274951051807,2.18377414003401,11.3306944013853,0.467881162217725,6.25491401366278,2.65375756655586,3.27620569138932,0.821661682829866,0.45368051265242,1.33511867227676,3.86499481079781,0.832041473679686,13.4190380296146,1.16160404365159,1.40995572016126,1.42153436921309,5.30178429126419,0.638413244020605,3.48979731988803,9.66044703614876,8.45799241284246,0.0928158398433719,5.35229655725271,12.927374511153,5.1614091010574,3.01746615371976,6.33377446520371,4.41665209197903,3.40514890694417,2.1773624651736,11.5990389778847,0.540571690981822,6.36320076726421,2.6964842034899,3.20150137143041,0.810619660405638,0.408448494073457,1.2289879597385,3.94569358087575,0.834352729119455,14.0498119576002,1.2083825108742,1.50950599525608,1.11774328406804,5.58345049649412,0.644806392807106,3.80365935933551,10.4535402077798,8.56180885783023,0.0804975815206939,5.3522605364903,12.5981079170222,33.0591368220949,29.3197609455794,18.646744784324,48.0840328373609,81.2371694819521
"144","WT-M9",60,"Chd8_Kim","C57BL-6J","WT","Chd8_Kim","M",60,1,-2.41958041958042,430.152438767202,5.26625972267303,2.69288216979112,5.98031538699526,4.09424324684933,3.04163257558373,2.13678312796822,10.8044894057563,0.491586578957867,6.40359369994323,2.58369737364554,3.00937378149503,0.744750398703645,0.502434957007901,1.20020348649904,4.24540453951775,0.841769827748486,12.7296308465845,1.04276918882938,1.36911204429196,1.43859806092908,5.3504093432446,0.663527297400235,3.67209366129979,9.72950974991185,8.4775014223312,0.0909496632689917,5.35869412800687,11.5540404281062,5.25551952459467,2.74528567229061,5.99072525154203,3.99462315155259,3.27885991181019,1.98028560042935,10.7259108313283,0.536137480203074,6.3157664048008,2.65665213898519,2.79877546073512,0.700405702986813,0.397231084777126,1.25902341277677,3.74754227956833,0.779383410740538,12.5028834478182,1.08056644293619,1.52809455255028,0.965908603818103,5.54054380572314,0.650518280381337,3.70496033995518,10.042248476236,8.29874763035444,0.0844634645245155,5.33437986357719,11.807100478365,30.766883047658,27.4588235196924,16.9977499690722,44.4841953179035,75.2346413957013
"145","NM_Tao2_111",5,"Taok2","C57BL-6J","WT","Taok2","F",63,1,0.58041958041958,420.575163335854,4.77720464697195,2.67890917344784,5.56628501198445,4.09035372000624,3.18590630226098,2.03583361863371,10.8003394556175,0.515613396397752,6.34427430666113,2.52000890739031,2.72108888844226,0.676462064106667,0.388141076404607,1.06975114897116,3.70716082847823,0.798635293288586,12.3470440849041,0.96392574508598,1.24892052193186,1.25774235918962,5.24079187494835,0.618153846948663,3.48733737980865,9.71517008982978,8.36783719076786,0.101631540740487,5.3118315112739,11.4709070651348,5.29771022677399,2.77261490153067,5.91981096971915,4.24661120513275,3.27999856504305,1.99353568586365,11.0051395309966,0.521365090854177,6.25678680895478,2.45721685149573,2.59919550801761,0.710778883372382,0.398920033648462,1.08496325522861,3.52673696769335,0.750269551240511,12.7199635657501,1.02568048133776,1.36192281174818,0.994985144442504,5.40302703164538,0.635188919667199,3.55305415839761,10.0454098982352,8.34254336032594,0.0851175917644796,5.3294274134184,11.8290827685759,30.683769712356,27.5700818692897,17.8947583157012,45.4592443263223,76.1862816403598
