"","gene","Medulla","Midbrain","Pons","left Agranular insula","left Anterior cingulate area","left Caudoputamen","left Cerebellar cortex","left Amygdala","left Entorhinal area","left Hippocampus","left Medial amygdalar nucleus","left Medial preoptic nucleus","left Ventral orbital area","left Globus pallidus","left Perirhinal area","left Piriform cortex","left Posterior parietal association areas","left Primary auditory area","left Primary motor area","left Primary somatosensory area","left Primary visual area","left Retrosplenial area","left Nucleus accumbens","left Subiculum","left Temporal association areas","left Thalamus","right Agranular insula","right Anterior cingulate area","right Caudoputamen","right Cerebellar cortex","right Amygdala","right Entorhinal area","right Hippocampus","right Medial amygdalar nucleus","right Medial preoptic nucleus","right Ventral orbital area","right Globus pallidus","right Perirhinal area","right Piriform cortex","right Posterior parietal association areas","right Primary auditory area","right Primary motor area","right Primary somatosensory area","right Primary visual area","right Retrosplenial area","right Nucleus accumbens","right Subiculum","right Temporal association areas","right Thalamus","Brainstem","left Hypothalamus","right Hypothalamus","left Bed nuclei of the stria terminalis","right Bed nuclei of the stria terminalis","left Dentate gyrus, molecular layer","left Field CA1","left Field CA3","right Dentate gyrus, molecular layer","right Field CA1","right Field CA3"
"887","Exph5","0.263283938526312","0.388089402972737","0.392971818171796","0.659724775257049","0.709444034916622","0.422407201642276","0.823370322592665","0.391887838984887","0.534687479311929","0.312284098403971","0.408398907889879","0.383114708569485","0.53324522102089","0.346171321363917","0.55993942355626","0.493824673406507","0.713920092684031","0.739681274961831","0.74170079551141","0.782719379389093","0.811162853738554","0.598156639477752","0.385516715138985","0.427754371181079","0.627455041121131","0.47872062131883","0.704765545498818","0.714847293765971","0.430999204714859","0.82903195938623","0.357897809161991","0.517725941146111","0.294848987742846","0.382346954836904","0.33472595209762","0.551942253750883","0.336876660949121","0.482079923419324","0.517524006761496","0.584088529918637","0.760934502627324","0.724525231650314","0.776091587973063","0.752200886484068","0.549163438730184","0.363759171241885","0.420474249854105","0.615471757428666","0.465371379251449","0.348115053223615","0.302500836164726","0.275280838997014","0.409462585974786","0.471066256980378","0.346940107761713","0.301409699548742","0.320198364153074","0.339286249875113","0.273751834022552","0.311362082248413"
"888","Extl2","0.702728891828772","0.61435648001605","0.573491521572236","0.380540648065364","0.580399617767375","0.608092142209791","0.430247516198461","0.470900751919763","0.371602390920437","0.53946684072946","0.323333351150736","0.32768038810791","0.517018122259605","0.513045231880221","0.519370892589202","0.279034160970186","0.408823843356558","0.699131959291951","0.56669290388687","0.64222893392921","0.34934210112828","0.51330131669922","0.461553919139662","0.419749569822902","0.689795701197961","0.648516463215433","0.367832550152109","0.565516072750993","0.644498054265886","0.377067368045269","0.590310154235566","0.418983971458093","0.542636218241483","0.467817833053293","0.357833969365279","0.438547353164206","0.553718491436543","0.545410333366416","0.312587919688245","0.541516443498362","0.715308618992606","0.577435564947406","0.673602533403364","0.52578235959606","0.470330459893098","0.483566843771954","0.421226994777445","0.682395595918797","0.658558139597765","0.630192297805686","0.489065351732267","0.525963643613185","0.307317829219317","0.346162078005504","0.570019425710343","0.507297892525579","0.560524759986365","0.659174349045673","0.487994568579673","0.533113003228942"
"889","Extl3","0.144349864797229","0.494719917324381","0.32843714144063","0.296624384956954","0.323385611756136","0.482297581816995","0.348913123706943","0.255479732372099","0.283371351328017","0.458904585384801","0.0682247110267048","0.26755514063361","0.480616150505867","0.300402062176963","0.330348741363393","0.123648323422271","0.498027828963328","0.453669444694949","0.569113455842967","0.522590786976336","0.244198902878726","0.557156749634699","0.238985472083179","0.341524698728314","0.447845905750223","0.50434828790804","0.360789016235952","0.397487966377443","0.521530827542423","0.416765653640729","0.38516661530132","0.464510306709935","0.372171896675055","0.372501122807604","0.476812631110602","0.53248314879844","0.370067744383785","0.540232596181637","0.0683881245732926","0.388228375530934","0.621495295544828","0.583642014297928","0.638003248515902","0.490552162869594","0.402284168206386","0.361791587406863","0.543866993502308","0.66468293741116","0.45232738335313","0.32250230785408","0.257623589253854","0.356921906386338","0.478626168062932","0.674703564780834","0.448024233117945","0.486120589237507","0.440019255649472","0.428792255671743","0.434682926348427","0.28472690432363"
"890","Eya1","0.374710870023867","0.433969301668449","0.314940505291039","0.625670942201588","0.537288093329736","0.420676686549139","0.391809673323411","0.548719232669627","0.538614433317549","0.741444154434593","0.644539240638965","0.332493821490729","0.523437413829784","0.278207603666835","0.56846751377387","0.482864762408954","0.598765334614004","0.586924144080019","0.512821492120793","0.534611819686922","0.661498235276007","0.654092390263114","0.362783092976977","0.617147477543057","0.563127906937502","0.349161743330299","0.464626101277445","0.52852706284399","0.382761338464961","0.31886483594569","0.52264498354576","0.461678814376261","0.696698178833386","0.459029502227576","0.39306500169195","0.423985891506007","0.227582173982882","0.481564654613","0.413003770734673","0.55401252918522","0.569265629386714","0.496865578710668","0.486379250633982","0.548840819376158","0.607161997903433","0.30205226022264","0.574315275869757","0.549924248432397","0.314784418779083","0.374540225661119","0.281441188414915","0.319972727493568","0.225499551428349","0.237823577766059","0.801732675038168","0.772871880811148","0.66839820065334","0.733289016378486","0.752003520443852","0.607093978703658"
"891","Eya4","0.808207142675982","0.517858333736917","0.61750820994617","0.61528862922248","0.54093197564069","0.294297114254617","0.481390440347812","0.246951146490096","0.309680955007578","0.317007408930191","0.167782417780829","0.296296270237407","0.393544542096253","0.411740754957844","0.301327794637793","0.304158880312558","0.451203948723432","0.569634810878147","0.624655355820073","0.712450330460927","0.452383288069116","0.526758036624083","0.269387452444433","0.489557417113748","0.477080237101214","0.497911127486975","0.574933890644056","0.571983620494976","0.280678983023259","0.595176817629354","0.290684025312452","0.365438404928611","0.312811354932155","0.291814281036716","0.286528745031104","0.382552751877575","0.434936729264769","0.396165901086519","0.339173146408369","0.44077258628103","0.624387434637952","0.637362974181125","0.719833536016192","0.482843162135146","0.577976567147555","0.328406361698535","0.558657122531213","0.527446737696866","0.524112764407263","0.647857895453023","0.410998950811194","0.423900857289901","0.295828245770873","0.285833601031022","0.343474436687","0.380282067490849","0.243048602845771","0.34113125281877","0.385572348044372","0.224909907532609"
"892","Ezr","0.443780413353895","0.497462383272457","0.394957950856084","0.269241097614185","0.496710114048751","0.678391190719941","0.496776363064861","0.602791150472425","0.49135868509688","0.491791434139459","0.464726737837806","0.550473330715943","0.219991573997949","0.605694578813517","0.436616029741988","0.521650446496848","0.38473719157963","0.494246691064924","0.587140476453734","0.376664827598359","0.439093361022152","0.333355916164413","0.694497068616303","0.440747349441273","0.428685236829929","0.55628741980213","0.447792192160306","0.416877414039603","0.43766845679644","0.360936002138038","0.387769141727155","0.305565465637571","0.293732266521954","0.420274798961233","0.486311648085068","0.230714159943277","0.453496999941644","0.261189631474497","0.275861682047692","0.426197904141507","0.148455777373275","0.271625972612767","0.226897868035602","0.431572671847587","0.42939985302637","0.466772294331876","0.339254018305852","0.266409189453594","0.483196492809071","0.445400249160812","0.586764713610276","0.543366303255915","0.532882576472006","0.440395770836581","0.462666771019944","0.453573108988728","0.548295335563192","0.384822384341314","0.263758193007756","0.287509464392905"
"893","F11r","0.433826280826146","0.501720993807239","0.564035576621786","0.416379908215556","0.428753802013045","0.596158673633412","0.344592393074622","0.606317185963076","0.592001360570544","0.3941157286728","0.608260041681773","0.615817573303625","0.384481911482418","0.604534487425277","0.616986997972289","0.555184861277162","0.473462584887333","0.602617942504015","0.496916647517795","0.51056279155622","0.638398970508288","0.473712783902975","0.572812685626124","0.405667991850975","0.637273451493216","0.577290538554792","0.451402729807551","0.482266048594837","0.552610671046091","0.299946960152043","0.615931674820743","0.678681585089106","0.349875469041557","0.685737227546512","0.651090370093656","0.353849493171734","0.566030578680009","0.676534087348011","0.584634102885343","0.43800457782509","0.551371991531171","0.562151360292001","0.519745533613222","0.699670067545914","0.448949112230629","0.625109425684631","0.474970154080826","0.605203868187812","0.629670420107712","0.499860950418391","0.531049055543534","0.561132018545368","0.636122919959066","0.600623702347121","0.367825914702161","0.430905804762182","0.382632012121042","0.40457495912252","0.346361225757389","0.332389473680624"
"894","F13a1","0.624311084304874","0.502144567643789","0.490108174585533","0.465326338204431","0.499441532524274","0.686690303118075","0.447786433276536","0.516684820892567","0.706498762384371","0.512009625073805","0.375059065750809","0.476645000561016","0.450446135176355","0.472701369546655","0.610034200501279","0.518178047480743","0.69493481297725","0.648500014134006","0.558677882665926","0.508354372877395","0.746994386173227","0.490012642088178","0.447945264317634","0.526350561962512","0.618915313209105","0.375197103500619","0.397709884909892","0.496198991328656","0.72641845107902","0.37335185991704","0.538172310780466","0.566403267991608","0.439011495645511","0.424549982361336","0.443260399119762","0.363532747964464","0.479443879688794","0.59831904066641","0.532992001594927","0.682153058056221","0.589280746769444","0.554880591437754","0.517432981001412","0.650904160613824","0.46020580918137","0.450179084024808","0.439769761722531","0.635440617699858","0.382464602279445","0.538854608844732","0.375608986640892","0.391773296696865","0.544975165677289","0.562675754557903","0.472987809303595","0.534902662413724","0.508334924843419","0.33174614558695","0.465685789067954","0.448931729559529"
"895","F2r","0.679640853722417","0.557935177680391","0.62923616900775","0.411922733426632","0.350128867319199","0.468031981575108","0.472964928040304","0.427627620516841","0.581306058102557","0.474561520917505","0.295042271336478","0.375942420505793","0.261903746402216","0.478082573920615","0.582487922636347","0.407515604260086","0.504597145045444","0.511456508147234","0.44611665111006","0.391233718663165","0.372722142816572","0.387348782893917","0.436099390413904","0.455522006895302","0.537617896912825","0.813862523649843","0.358914260147119","0.327470216333927","0.391071772685519","0.435414018050971","0.302732464963457","0.269851142183788","0.286538386340579","0.187813274201802","0.25439630780778","0.329860811810587","0.468128110432421","0.214745159194568","0.213580212045764","0.404692150108089","0.224555275920251","0.383925912007922","0.277020678864304","0.336836453829411","0.330710384803292","0.357803423386412","0.36403803748763","0.171864605286834","0.775700467590285","0.622270733470186","0.650318799116568","0.647731175354703","0.438635518366336","0.489137836502601","0.473265005936433","0.445738080561933","0.507639057514879","0.326937110656486","0.301915151929793","0.260553628340719"
"896","F3","0.318151495861218","0.666511434688326","0.467181926494913","0.338030976754722","0.503718972612658","0.638425711030563","0.630636412174615","0.489921146567176","0.366039851658324","0.455946203212815","0.652288143179207","0.824389036487495","0.309336342806111","0.644960501352169","0.330926194739028","0.380269962436909","0.344797477638348","0.419464841987187","0.363809674689693","0.430863799847647","0.429120179353325","0.522061972978709","0.487156273311346","0.517212505634851","0.439563991078686","0.514757435707377","0.339053320996817","0.443277009646067","0.626958990072516","0.63189119898839","0.518303642096533","0.455900521006505","0.475621033909495","0.642595324965453","0.842492618114658","0.208289132635399","0.584368551115999","0.382985321045284","0.406141986656173","0.269044346775345","0.455556955530336","0.355867467496767","0.463120730537353","0.400921763235863","0.502396947308541","0.526724845176759","0.628447751642463","0.462353617398593","0.530958688781243","0.483948285681486","0.70376057069411","0.689579220360453","0.790206574005516","0.727424762773073","0.540771035280907","0.469321036042602","0.400692866545317","0.586595464339077","0.483678395615152","0.421043523369934"
"897","F5","0.460076936253972","0.466617015890196","0.391340300125832","0.184512080657458","0.361648586654157","0.466671400094344","0.478979890487039","0.470938345937858","0.463923540803663","0.451482136382702","0.492432704098357","0.301054606081272","0.252013131555333","0.379054930214776","0.521800106801373","0.32846177047314","0.535946896914979","0.34753879065584","0.443763483307425","0.456503561396284","0.444747731975565","0.548831306841967","0.34558434295545","0.467145358953561","0.342234160786073","0.475626788770173","0.156944118462619","0.36044314573375","0.433271091643463","0.415200164538115","0.526174487543669","0.522169322008099","0.448474774017077","0.567405396071929","0.189298484339121","0.260559163208284","0.359059211201779","0.533909368346408","0.40999061674575","0.501175705890756","0.48169963355487","0.359898296338234","0.372508234121467","0.471206859810732","0.572173073438248","0.317351116862356","0.518274714564973","0.489396874112457","0.539577846653317","0.439344750756667","0.359811275615899","0.341834572250391","0.367531661914321","0.475406818405475","0.550208366170174","0.44696666436097","0.413063506728877","0.614363040757686","0.458003832179164","0.359552305139191"
"898","Fa2h","0.811138259870957","0.731219488578535","0.814466561672632","0.340988204574018","0.464571907039284","0.721250280568068","0.493393243072875","0.516618385163408","0.320149300219583","0.410464237862545","0.50818177425367","0.571150321453802","0.478285283352696","0.714464215545704","0.354585502900572","0.424497571604307","0.275542087708606","0.33707468118412","0.496931323230552","0.505577841013561","0.360856477598222","0.363568715488859","0.491264736626788","0.537755834623806","0.367619986345485","0.725541973124782","0.293855713609112","0.4724404909143","0.703286175562369","0.441870934574798","0.445436528694652","0.254100047259309","0.396798891851714","0.333957462412525","0.585449948239655","0.506516662098813","0.682700447836943","0.327439924572812","0.327962535718035","0.282705484625868","0.33731110121047","0.464781201791222","0.458733787472355","0.339685852435089","0.409883204092069","0.448188143531269","0.526514636355643","0.338177808876583","0.730174994621332","0.785608103374041","0.633593287782294","0.652913730410691","0.706097712724931","0.691341375731079","0.390885515299345","0.473937399462935","0.344422050783799","0.372520339775285","0.489255030901029","0.303501112039314"
"899","Fabp3","0.478796090661754","0.365211965543081","0.477772685379559","0.819013146680692","0.554228864778068","0.380273710777413","0.308991637933964","0.47088089126263","0.528420092452505","0.534197595933037","0.167067054734225","0.127366839214185","0.783473433103471","0.341980593587053","0.683168836980107","0.595381150344827","0.396328461040396","0.531460019362581","0.557375232917674","0.45501205844522","0.278283184912856","0.417074118381893","0.451223907276528","0.38706751046461","0.5856202061346","0.297268607538507","0.926536217472317","0.565294159251827","0.420244542713734","0.307790803416332","0.533092630129964","0.642765747913261","0.580254252609239","0.244242101331631","0.163055991532762","0.802985813818586","0.381914768756132","0.652518349279061","0.687570970548455","0.444529952708599","0.56672556814536","0.624007635428573","0.572218788327108","0.479721417910293","0.494430469385614","0.373256537685021","0.523282196547103","0.531031803970493","0.382335216231713","0.440593580528131","0.308172554966015","0.348746680309265","0.206927060500778","0.198328543604023","0.336397738861577","0.634890587109369","0.490869127653125","0.370991907071965","0.700294253585156","0.514314472276777"
"900","Fabp5","0.766375516767716","0.713662454994742","0.751778908298183","0.454135231064436","0.505832210228808","0.387901193730037","0.324257819930772","0.413734934402692","0.667977051515829","0.591132213587503","0.282757528287589","0.454036494075515","0.556165235361857","0.534772918354844","0.550366229652035","0.319490853036455","0.500760032513481","0.5009612817515","0.50858803231861","0.497033801016026","0.547663770685282","0.512430285036392","0.384673967766935","0.611821948134914","0.513951214741939","0.765888514313712","0.385710312858451","0.594352742456946","0.413133624594703","0.313824648073253","0.490037634064906","0.599314157907305","0.601493049743622","0.343937246889628","0.509214623269917","0.503295850810459","0.512075814187841","0.615639242047634","0.24963728535861","0.457881091240833","0.475054109957798","0.516354151832994","0.509298369917231","0.506590879605784","0.535063128818836","0.343831874917103","0.619058982430525","0.530593973906384","0.765550626812686","0.743938960020214","0.622311336740171","0.639150366948219","0.503710330866444","0.542169344528918","0.540577896069752","0.569189446659039","0.651037513897278","0.509148494511455","0.609134426770731","0.638864413379728"
"901","Fabp7","0.24596659273454","0.473912690770556","0.242213856508416","0.300438622122044","0.489377264622946","0.410565344078843","0.848527890470649","0.439900714987236","0.507987394272372","0.574195168980088","0.7781974439953","0.662062128782108","0.409530256928916","0.447140475342396","0.338884996622718","0.295769284572565","0.360704875135091","0.291649914751156","0.292103026986031","0.329024936210434","0.508363416686642","0.461865714558229","0.47902290846057","0.564774296349596","0.367088424046367","0.42577094814","0.437807768377511","0.513516099037228","0.348758424122632","0.853510528859655","0.411362468549397","0.446371944369026","0.58607679614078","0.711958559775757","0.57849966153756","0.389124779032824","0.319936818922741","0.293667154932857","0.357611970452682","0.371426688023644","0.298526319252118","0.265627915468114","0.269547121443142","0.359779905048253","0.510752477269415","0.405918208493857","0.591701147548072","0.350919915068518","0.431805231684036","0.320697713337837","0.477508625320963","0.446649758950299","0.620474054261694","0.508561594980764","0.789489143481455","0.486230164599031","0.577640667852286","0.788648920712105","0.484106049786217","0.612924130628194"
"902","Fam102b","0.309999282404861","0.407022329685841","0.373341463318316","0.320595710502863","0.0840557607566348","0.59677791645762","0.251648163128676","0.273423750966912","0.306210668421997","0.331905940844808","0.0570970721439057","0.31384984972475","0.280454403994701","0.389951722850843","0.308441696236016","0.287468516711964","0.0879063743147928","0.388990265035511","0.307668426707573","0.207183825002605","0.153586414332258","0.0765806120376998","0.901919642093165","0.311122388211256","0.383581650789624","0.388831585851407","0.320384866448371","0.160354173299508","0.592302312358747","0.275374719644104","0.29567642649432","0.133431861122276","0.258606066621886","0.137938136019403","0.264330369182951","0.320145348267025","0.408891368086911","0.241335559365759","0.235187540630408","0.30325165630524","0.193302838130805","0.212966154622357","0.219600121665794","0.201739385189483","0.149657983658748","0.903263194185792","0.154547475791516","0.181171818102109","0.398829554151634","0.363454358469673","0.361426277584139","0.288055525637027","0.440693679224866","0.305754894348709","0.351468853197224","0.210616536908905","0.454524057967621","0.300529056972509","0.217579336055575","0.301088401627018"
"903","Fam107b","0.472305701423292","0.458148062148617","0.418364990933084","0.30596877717878","0.293417121961939","0.529859563243178","0.961704444523478","0.417472399288678","0.221561637426966","0.378615053051726","0.404296592975411","0.336516672439525","0.53638483561547","0.477799682855342","0.222694300351042","0.344119526263737","0.308817858458138","0.352969272391376","0.473548881610583","0.42782648411723","0.258336273938101","0.359760134279509","0.423913905116194","0.388425877892714","0.402957195489006","0.478449302538888","0.208629056161305","0.333530601215803","0.521061575312481","0.907498455438777","0.390948620270085","0.247781365116461","0.364807164279158","0.261524533589046","0.576097298562104","0.453705192785666","0.46672378846218","0.194074624930494","0.291738960263895","0.279025343714137","0.41557467284268","0.425306498625097","0.455332440271112","0.302242739918272","0.379190202416176","0.418797930311387","0.395698290458484","0.324418091393788","0.449892061065506","0.449606251501664","0.536380489360405","0.512585029107376","0.51390687335647","0.45010542696249","0.405812988735289","0.37406446160079","0.368064284090712","0.386632963250873","0.377884578723973","0.340068946618611"
"904","Fam114a2","0.615341462715173","0.594480569175784","0.629246888723525","0.198037468186559","0.314683761038171","0.611905858906072","0.427091733222221","0.504603008720612","0.599377760648472","0.662023602567302","0.290507002320987","0.633817267213682","0.400531839679336","0.613053115114788","0.634169284016237","0.557724799144399","0.304274986748719","0.500884681393649","0.455724403568849","0.432049085546614","0.306629224359184","0.31196126363542","0.508485580424502","0.468338394646348","0.601989022093338","0.625404378356271","0.134444828156485","0.369083501481166","0.581754167285414","0.317460406446491","0.479881463342964","0.375535317918751","0.62274096961058","0.412149396002075","0.662454055635827","0.41007044583899","0.63629375151723","0.426175865434798","0.502254758554946","0.23909071405356","0.27933164670243","0.42711256060643","0.41156971695992","0.276432725672021","0.304981098213184","0.538307752582937","0.389358623912024","0.352260489300926","0.604489396696088","0.613022973538161","0.672851909674676","0.657664941369212","0.613327478452549","0.688100712862128","0.836997273173099","0.663382206563977","0.579980382089789","0.778352860980059","0.645193194726679","0.522120460720876"
"905","Fam120a","0.42314324586369","0.470452574680378","0.529124253570388","0.733750366073215","0.614119170253649","0.663574770449888","0.125520243832153","0.620962216359025","0.814419416234878","0.438136982514979","0.433308743240964","0.75686810240228","0.719728154824166","0.535149188069834","0.780648439751518","0.654709763097263","0.538503594700004","0.660740968197824","0.622338179163159","0.565215615504658","0.667838835200408","0.443812494945812","0.648432901193359","0.590279284819462","0.752912419425021","0.596803650606848","0.773871122515904","0.638336710261161","0.63910962832305","0.158134893191021","0.626250111944914","0.700394370275934","0.426863611076522","0.434439522210625","0.772398750125259","0.689386833165823","0.528422366233158","0.777704157280832","0.70005992897094","0.365568385269841","0.680538584661321","0.57161309604432","0.559865335085698","0.449450981813422","0.401738361908725","0.655328881412624","0.505686408394981","0.797968263238462","0.589960250613824","0.474240024704818","0.480681802463877","0.484205842246789","0.749536858411178","0.709404432117828","0.390444282579797","0.45132691500224","0.467594067226855","0.365691520336158","0.469341549584941","0.414378294206672"
"906","Fam120c","0.318158605141255","0.359907082483034","0.386261151712747","0.392863158578009","0.593942991335808","0.440160996878614","0.580540295995216","0.602418641952685","0.402389061945393","0.646855434887822","0.651548428365206","0.691227247682327","0.593652464014614","0.454092669989444","0.493495110882049","0.536182977815104","0.452959928190036","0.234552889985748","0.573511094473383","0.433893970568828","0.325333981960998","0.467379064232329","0.594655221257007","0.344138870369785","0.500341300379478","0.474932460127976","0.310175495832909","0.565955565645679","0.523881372770294","0.608845896196112","0.661473259810076","0.652703788639962","0.726461433704153","0.633531934212083","0.740972480051499","0.504649417637421","0.47793188230717","0.673137422393445","0.564551555458785","0.548841268820508","0.635898680189565","0.618515464723999","0.504792487981207","0.415702168061144","0.474025937519569","0.6478304640386","0.509752576382026","0.657487904351897","0.537169459338118","0.354775613112346","0.565896231263589","0.580854358173098","0.621030595211375","0.6302957913051","0.540351169176148","0.632064137438814","0.703763191943714","0.647757475644189","0.752338181643799","0.735039361588074"
"907","Fam124a","0.557435047019696","0.396095284968888","0.581961801380367","0.694242127973516","0.57423329558357","0.459984372271495","0.46051228512472","0.557253081409119","0.704748331612949","0.319321240920239","0.604646269029149","0.584176915778366","0.747311411640538","0.410850717481579","0.686055011951623","0.583736248868047","0.69065666241706","0.387630245722845","0.469208468650615","0.450349126267459","0.74190007674201","0.437899214979125","0.264309897147428","0.449903518667169","0.579039566008606","0.552012434472761","0.721814628014978","0.585993093655837","0.471471165175717","0.539914123007616","0.50646887780536","0.560241867691814","0.343947992931208","0.474851159868274","0.526408181155156","0.689888578815591","0.42089860358471","0.682337098339079","0.662953677119181","0.696539479839267","0.475006299255274","0.472978197138806","0.493743732618421","0.766510689194014","0.515911364753505","0.334483029243792","0.480581054350835","0.611443585089835","0.572366592652841","0.511830711122984","0.396370319780931","0.404204654005221","0.530094099998473","0.468543721058327","0.32161479291647","0.289509841500271","0.347327972812665","0.338570641872685","0.325866589823254","0.359961829600135"
"908","Fam131b","0.50804396165216","0.306179845174283","0.346338099904899","0.71936864275677","0.748468207153648","0.645796244933443","0.478578338596822","0.580564642496936","0.645824491323132","0.486848978650131","0.402770267578295","0.0806309213504924","0.824026732619613","0.363767522622694","0.717667941916868","0.823831200235115","0.643560806424766","0.704944548653209","0.861898231939485","0.792605006570862","0.591861754820882","0.573573456529856","0.515054738136891","0.469132239324545","0.715304563600787","0.474494480535926","0.788900043857456","0.784188402662004","0.603945772054648","0.496544618382936","0.51799218001656","0.708756273075702","0.51510897010574","0.319910362210768","0.0304136967630939","0.8051278966799","0.264857685014122","0.735692574175688","0.803490939288427","0.722895532643765","0.724738342528405","0.82876740608417","0.78351367121431","0.650504381984141","0.643157107809109","0.446123802024478","0.467822595912955","0.702260596135867","0.480919963975538","0.386853968910447","0.228175580540697","0.224578203839596","0.258880590132691","0.190907460305876","0.480870940840989","0.419635290732449","0.571511190075164","0.538987848872379","0.453311340912507","0.578711661362932"
"909","Fam136a","0.608601603578814","0.541348625122909","0.686810710349706","0.492518327281369","0.346621214934445","0.357760494979373","0.342346065284504","0.524452739812395","0.457820453209539","0.68127114067993","0.659610901591084","0.605477834518267","0.305777165255208","0.49053804327035","0.46133270224354","0.405860237328568","0.44348427220691","0.406997333281667","0.323454083684675","0.285980573316673","0.255520410944157","0.35952971147133","0.452293392679517","0.389604510647771","0.451142840524702","0.48970834416203","0.666379787557101","0.394059162928414","0.487842944582532","0.46337355753757","0.625133466218097","0.592581527410398","0.695740015582561","0.683390316806614","0.684482492334746","0.450040796507627","0.583987902757231","0.66032442377787","0.595536475105483","0.370644953764948","0.290668926107509","0.419601681419174","0.391505003057637","0.212370630186572","0.330620428571892","0.496796701670878","0.529628029550443","0.447164963871907","0.460133788300954","0.612253646350476","0.633183580658227","0.571852288276838","0.458983491800553","0.480928580370657","0.589748909953495","0.681086430979396","0.72026406830721","0.663770498470168","0.692164915696809","0.714230797988837"
"910","Fam160a1","0.510411117453358","0.42060705180154","0.357961221655215","0.403034073381458","0.603010480437908","0.310057617780888","0.570085386215013","0.562681979780475","0.271782851921433","0.634862748709334","0.726594235050026","0.193853587067997","0.348096151490892","0.278074144553378","0.305459599635663","0.386798673897253","0.751074384726784","0.546907408103282","0.331318825747148","0.489308482496233","0.5711800897111","0.708544886607701","0.249210068692564","0.49674748877958","0.260612268174209","0.540683749281264","0.544548843458141","0.575598182656249","0.251824293110809","0.559738639789416","0.382279037927474","0.465955736562469","0.689307770063228","0.523869078008937","0.215523258439054","0.339686700632149","0.238256339314267","0.396197721709784","0.35278533851641","0.833992644839215","0.450662895465868","0.306608284543792","0.413984891187616","0.750388999421532","0.725660741668654","0.223088207713257","0.552982828858192","0.441733145436588","0.491393103163664","0.429659796970038","0.402198016035519","0.421449080435646","0.113233377691362","0.174714180290336","0.717788645270965","0.497532311862884","0.766805980853119","0.816483939978275","0.599094597357263","0.727768459226306"
"911","Fam163b","0.233159310034852","0.360072522734461","0.177631366902882","0.697162779525194","0.700240845830407","0.413238886902546","0.255687992385692","0.577223615830542","0.50916718801694","0.651650983305113","0.281102759938965","0.242086209984894","0.81093389778944","0.319875895753834","0.671793257714577","0.857330477250718","0.557196715312099","0.739255716041737","0.741991962658307","0.690488133083341","0.420586938586695","0.566432630490163","0.534082158826725","0.461665994708927","0.690476881043031","0.289955647215812","0.712309424725731","0.69547851403609","0.482679849940159","0.267387499025391","0.59741997378489","0.579434120508673","0.657845922202058","0.356187497183033","0.21917869385792","0.785377550882448","0.36574031290002","0.70898266126134","0.865542696489382","0.584410729331489","0.735255811113458","0.736318434928199","0.673546133943394","0.535540174020983","0.622447854404338","0.603846229687385","0.583537290013473","0.723152003357647","0.259233271482525","0.256954399890732","0.202745452706112","0.184928655367513","0.272384175166561","0.283496195753102","0.669871485474231","0.627389962495611","0.675215348960151","0.846825528237267","0.648675234304175","0.578566286875787"
"912","Fam167a","0.560670241917134","0.621303866972974","0.498020836030779","0.515547234943709","0.511337693731705","0.552711679648479","0.529512220672189","0.334452250697026","0.61698728512311","0.609619778943113","0.20274628735252","0.264473440911393","0.523322387425027","0.313503325906826","0.575085539373537","0.422780710100533","0.519025695947119","0.634268275598811","0.576202557777356","0.496952467169899","0.538684926929795","0.457684742919275","0.584512281033678","0.586956023836072","0.638654486607698","0.462787865374559","0.591948655986323","0.561784005107334","0.53161425334099","0.646741948232386","0.34256307677116","0.538082922275143","0.574191157918472","0.189463304409462","0.435527003524417","0.533535596319159","0.310383113371004","0.501792008959642","0.441322279398072","0.462463897972826","0.525207971445114","0.587167061358565","0.495712833676095","0.586598478735773","0.439456716115022","0.553982292862531","0.576661605900091","0.596931600696137","0.483735272980572","0.559998314973629","0.355698867749621","0.360891412318514","0.366657172224119","0.411963468229068","0.600125757955752","0.637794492752322","0.590987952412652","0.622568577373206","0.578387266708891","0.559370253070511"
"913","Fam171a1","0.377217600004236","0.324565631975963","0.3848025106699","0.796717662431599","0.719708384023327","0.792681147026295","0.331822417923811","0.638910760844127","0.689782397283043","0.71469372408714","0.376967572132798","0.298012626637978","0.833487146376696","0.429670259942201","0.793456588285744","0.80394283951655","0.752743787865185","0.763469190500834","0.742308737442329","0.662394885180697","0.632365011051136","0.562216357238058","0.799052081157619","0.465464033523585","0.735921112151368","0.335278084316991","0.75971756682279","0.767574447778075","0.769343941042566","0.345370042367788","0.623652699318103","0.612088292827233","0.711591276984346","0.376585745262798","0.325857794196265","0.781393618177681","0.433300059940536","0.701649872468894","0.791766265883587","0.713741392146196","0.742806283092235","0.743988601839677","0.66513226175675","0.593102514824545","0.569015882738405","0.785778317355466","0.453137679943284","0.694875743484289","0.312480681416852","0.362195247550033","0.295943716827694","0.28481005684289","0.440701421938526","0.47272214532992","0.55917745975997","0.728914084187013","0.77472571531947","0.589385782430668","0.719527244759986","0.757774358469717"
